brand,model,engine,nb of doors,year,transmission,price,fuel,kilometer
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,878 ",Hybrid,"14,261 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,878 ",Hybrid,"27,853 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2019,Manual," $11,875 ",Hybrid,"15,509 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,875 ",Hybrid,"5,651 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,875 ",Hybrid,"6,256 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (SHVS),"I4 Hybrid",5 doors,2019,Manual," $11,875 ",Hybrid,"17,517 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,869 ",Hybrid,"11,000 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,869 ",Hybrid,"10,364 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,537 ",Hybrid,"16,788 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2019,Manual," $11,402 ",Hybrid,"19,077 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $11,339 ",Hybrid,"19,645 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $11,339 ",Hybrid,"26,850 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,335 ",Hybrid,"29,552 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (90ps) ALLGRIP (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,124 ",Hybrid,"51,095 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (SHVS),"I4 Hybrid",5 doors,2019,Manual," $11,122 ",Hybrid,"30,516 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $11,016 ",Hybrid,"19,782 mi"
Suzuki,Swift 1.2 Dualjet SZ5 ALLGRIP (91ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,962 ",Hybrid,"28,765 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2019,Manual," $10,908 ",Hybrid,"30,100 mi"
Suzuki,Swift 1.2 Dualjet SZ3 (90ps) Hybrid,"I4 Hybrid",5 doors,2020,Manual," $10,887 ",Hybrid,"18,916 mi"
Suzuki,Swift 1.2 Dualjet SZ3 (90ps) Hybrid,"I4 Hybrid",5 doors,2020,Manual," $10,800 ",Hybrid,"19,150 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,799 ",Hybrid,"23,400 mi"
Suzuki,Swift 1.2 Dualjet SZ5 ALLGRIP (91ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,795 ",Hybrid,"41,920 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2019,Manual," $10,795 ",Hybrid,"31,871 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2018,Manual," $10,795 ",Hybrid,"34,668 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,795 ",Hybrid,"26,409 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,791 ",Hybrid,"35,091 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,692 ",Hybrid,"23,798 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,579 ",Hybrid,"23,436 mi"
Suzuki,Swift 1.2 Dualjet SZ5,"I4 Hybrid",5 doors,2018,Manual," $10,530 ",Hybrid,"35,000 mi"
Suzuki,Swift 1.2 Dualjet SZ3 (90ps) Hybrid,"I4 Hybrid",5 doors,2020,Manual," $10,518 ",Hybrid,"23,800 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,471 ",Hybrid,"34,329 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (111ps) (SHVS),"I3 Hybrid",5 doors,2018,Manual," $10,333 ",Hybrid,"28,407 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,260 ",Hybrid,"32,042 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $10,258 ",Hybrid,"40,242 mi"
Suzuki,Swift 1.2 Dualjet SZ3 (90ps) Hybrid,"I4 Hybrid",5 doors,2020,Manual," $10,255 ",Hybrid,"21,673 mi"
Suzuki,Swift 1.2 Dualjet SZ5,"I4 Hybrid",5 doors,2018,Manual," $10,255 ",Hybrid,"50,921 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,237 ",Hybrid,"28,800 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $10,152 ",Hybrid,"47,000 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $10,045 ",Hybrid,"31,768 mi"
Suzuki,Swift 1.2 Dualjet SZ3 (90ps) Hybrid,"I4 Hybrid",5 doors,2020,Manual," $10,022 ",Hybrid,"22,692 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 4X4 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $9,715 ",Hybrid,"54,000 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2019,Manual," $9,715 ",Hybrid,"47,000 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $9,715 ",Hybrid,"45,624 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $9,709 ",Hybrid,"46,775 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $9,709 ",Hybrid,"44,291 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (111ps) (SHVS),"I3 Hybrid",5 doors,2018,Manual," $9,693 ",Hybrid,"30,129 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (90ps) (SHVS) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $9,666 ",Hybrid,"63,131 mi"
Suzuki,Swift 1.2 Dualjet SZ-T (90ps) 1242cc,"I4 Hybrid",5 doors,2020,Manual," $9,503 ",Hybrid,"43,410 mi"
Suzuki,Swift 1.2 Dualjet Attitude Hybrid,"I4 Hybrid",5 doors,2020,Manual," $9,451 ",Hybrid,"62,617 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (SHVS),"I3 Hybrid",5 doors,2017,Manual," $9,395 ",Hybrid,"31,449 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T (SHVS),"I4 Hybrid",5 doors,2019,Manual," $9,175 ",Hybrid,"55,563 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 4X4 (SHVS),"I4 Hybrid",5 doors,2018,Manual," $9,120 ",Hybrid,"65,596 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (111ps) (SHVS),"I3 Hybrid",5 doors,2018,Manual," $8,629 ",Hybrid,"62,211 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2018,Manual," $8,617 ",Hybrid,"63,500 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (111ps) (SHVS),"I3 Hybrid",5 doors,2018,Manual," $8,311 ",Hybrid,"71,000 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2018,Manual," $8,260 ",Hybrid,"48,864 mi"
Suzuki,Baleno 1.2 Dualjet SZ5,"I4 Hybrid",5 doors,2017,Manual," $8,099 ",Hybrid,"52,076 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $8,095 ",Hybrid,"63,753 mi"
Suzuki,Swift 1.0 Boosterjet SZ5 (111ps) (SHVS),"I3 Hybrid",5 doors,2018,Manual," $7,863 ",Hybrid,"77,103 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (SHVS),"I4 Hybrid",5 doors,2017,Manual," $7,236 ",Hybrid,"92,000 mi"
Suzuki,Jimny 1.5 SZ5,"I4 Petrol",3 doors,2020,Manual," $28,374 ",Petrol,"16,449 mi"
Suzuki,Jimny 1.5 SZ5,"I4 Petrol",3 doors,2019,Manual," $26,995 ",Petrol,"16,874 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $25,919 ",Petrol,"2,417 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $25,919 ",Petrol,"2,893 mi"
Suzuki,Jimny 1.5 Light Commercial ALLGRIP,"I4 Petrol",3 doors,2023,Manual," $25,801 ",Petrol,115 mi
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $25,380 ",Petrol,"3,567 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $25,375 ",Petrol,"3,954 mi"
Suzuki,Jimny 1.5 SZ5,"I4 Petrol",3 doors,2019,Manual," $25,374 ",Petrol,"37,361 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $25,233 ",Petrol,"4,500 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $24,298 ",Petrol,"5,261 mi"
Suzuki,Jimny 1.5 SZ5,"I4 Petrol",3 doors,2020,Manual," $23,759 ",Petrol,"63,510 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $23,758 ",Petrol,673 mi
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $23,539 ",Petrol,"4,214 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $23,490 ",Petrol,"10,560 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $23,434 ",Petrol,"11,953 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $22,679 ",Petrol,"7,730 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $22,675 ",Petrol,"1,750 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $22,354 ",Petrol,"17,677 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $22,135 ",Petrol,"1,325 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $21,924 ",Petrol,"1,275 mi"
Suzuki,S-Cross 1.5 Motion,"I4 Petrol",5 doors,2023,Automatic," $21,600 ",Petrol,"5,396 mi"
Suzuki,Jimny 1.5 Light Commercial ALLGRIP,"I4 Petrol",3 doors,2023,Manual," $21,595 ",Petrol,"1,835 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $21,589 ",Petrol,630 mi
Suzuki,S-Cross 1.4 Boosterjet Ultra,"I4 Petrol",5 doors,2022,Manual," $21,438 ",Petrol,"19,903 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $21,378 ",Petrol,"2,956 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $21,340 ",Petrol,"2,154 mi"
Suzuki,S-Cross 1.4 Boosterjet Ultra,"I4 Petrol",5 doors,2022,Manual," $21,055 ",Petrol,"15,855 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $21,055 ",Petrol,"6,223 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2023,Manual," $20,842 ",Petrol,"2,350 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2023,Manual," $20,790 ",Petrol,"4,311 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2023,Manual," $20,518 ",Petrol,"2,386 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2022,Manual," $20,518 ",Petrol,"19,454 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2023,Manual," $20,515 ",Petrol,"9,027 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2023,Manual," $20,515 ",Petrol,"10,370 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $20,377 ",Petrol,"3,316 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $20,209 ",Petrol,"4,595 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP Auto,"I4 Petrol",5 doors,2021,Automatic," $20,194 ",Petrol,"32,615 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $19,975 ",Petrol,"5,475 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2023,Manual," $19,975 ",Petrol,"15,396 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $19,785 ",Petrol,"1,336 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $19,762 ",Petrol,"3,469 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 (129ps) ALLGRIP Mild Hybrid,"I4 Petrol",5 doors,2020,Manual," $19,762 ",Petrol,"11,354 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $19,759 ",Petrol,"2,104 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2021,Manual," $19,654 ",Petrol,"15,306 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $19,440 ",Petrol,"4,787 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $19,439 ",Petrol,"3,995 mi"
Suzuki,Swift 1.2 Dualjet SZ-T,"I4 Petrol",5 doors,2023,Automatic," $19,438 ",Petrol,687 mi
Suzuki,S-Cross 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2021,6-speed Manual," $19,435 ",Petrol,"7,756 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $19,435 ",Petrol,"2,075 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $19,435 ",Petrol,"1,200 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $19,435 ",Petrol,"13,855 mi"
Suzuki,Swift 1.2 Dualjet SZ-T,"I4 Petrol",5 doors,2023,Automatic," $19,435 ",Petrol,607 mi
Suzuki,Vitara 1.4 Boosterjet SZ-T,"I4 Petrol",5 doors,2023,Manual," $19,435 ",Petrol,"2,388 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2021,Manual," $19,435 ",Petrol,"11,014 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2022,Manual," $19,435 ",Petrol,"6,252 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $19,435 ",Petrol,"2,738 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2022,Manual," $19,428 ",Petrol,"7,000 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $19,225 ",Petrol,"4,593 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $19,219 ",Petrol,"1,500 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2022,Manual," $19,114 ",Petrol,"10,575 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $19,041 ",Petrol,"4,164 mi"
Suzuki,Vitara 1.4 Boosterjet SZ-T,"I4 Petrol",5 doors,2023,Manual," $19,007 ",Petrol,"3,616 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $18,953 ",Petrol,"6,768 mi"
Suzuki,Swift 1.2 Dualjet SZ-T CVT,"I4 Petrol",5 doors,2023,Automatic," $18,899 ",Petrol,"3,350 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2022,Manual," $18,895 ",Petrol,"1,350 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $18,889 ",Petrol,"2,322 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $18,889 ",Petrol,940 mi
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2021,Manual," $18,865 ",Petrol,"21,962 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2022,Manual," $18,791 ",Petrol,"8,581 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $18,787 ",Petrol,"6,387 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $18,683 ",Petrol,"5,685 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 Auto,"I4 Petrol",5 doors,2019,Automatic," $18,682 ",Petrol,"11,618 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2023,Automatic," $18,679 ",Petrol,"3,559 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2023,Manual," $18,679 ",Petrol,"6,772 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $18,360 ",Petrol,"2,989 mi"
Suzuki,Swift 1.2 Dualjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2023,Manual," $18,360 ",Petrol,"4,634 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2022,Manual," $18,358 ",Petrol,"16,552 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2021,Manual," $18,358 ",Petrol,"5,106 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $18,358 ",Petrol,"14,078 mi"
Suzuki,Jimny 1.3 SZ4,"I4 Petrol",3 doors,2017,Manual," $18,355 ",Petrol,"10,607 mi"
Suzuki,Vitara 1.4 Boosterjet Go,"I4 Petrol",5 doors,2023,Manual," $18,293 ",Petrol,505 mi
Suzuki,Vitara 1.4 Boosterjet SZ-T,"I4 Petrol",5 doors,2023,Manual," $18,252 ",Petrol,"7,407 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2022,Manual," $18,035 ",Petrol,"24,215 mi"
Suzuki,Jimny 1.3 SZ4,"I4 Petrol",3 doors,2017,Manual," $18,031 ",Petrol,"15,053 mi"
Suzuki,Vitara 1.4 Boosterjet SZ-T Auto,"I4 Petrol",5 doors,2022,Automatic," $17,990 ",Petrol,"22,388 mi"
Suzuki,Ignis 1.2 Dualjet SZ-T CVT,"I4 Petrol",5 doors,2023,Automatic," $17,938 ",Petrol,"1,350 mi"
Suzuki,Swift 1.2 Dualjet SZ-T,"I4 Petrol",5 doors,2023,Automatic," $17,923 ",Petrol,"2,164 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $17,834 ",Petrol,"5,450 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 (83ps) Mild Hybrid 1197cc CVT,"I4 Petrol",5 doors,2020,Automatic," $17,815 ",Petrol,"3,836 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2022,Automatic," $17,815 ",Petrol,"8,300 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $17,815 ",Petrol,"7,191 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $17,815 ",Petrol,"4,590 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2023,Manual," $17,815 ",Petrol,"12,672 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2022,Manual," $17,815 ",Petrol,"19,487 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $17,808 ",Petrol,"7,070 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2021,Automatic," $17,602 ",Petrol,"7,213 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 (129ps) ALLGRIP Mild Hybrid,"I4 Petrol",5 doors,2020,Manual," $17,602 ",Petrol,"35,506 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2023,Manual," $17,550 ",Petrol,"6,861 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2022,Automatic," $17,490 ",Petrol,"10,196 mi"
Suzuki,Swift 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2022,Automatic," $17,280 ",Petrol,"6,246 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $17,280 ",Petrol,"5,802 mi"
Suzuki,Vitara 1.4 Boosterjet SZ-T,"I4 Petrol",5 doors,2022,Manual," $17,280 ",Petrol,"9,831 mi"
Suzuki,Vitara 1.4 Boosterjet SZ-T ALLGRIP,"I4 Petrol",5 doors,2022,Manual," $17,279 ",Petrol,"14,200 mi"
Suzuki,Vitara 1.4 Boosterjet SZ-T,"I4 Petrol",5 doors,2022,Manual," $17,278 ",Petrol,"21,875 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $17,278 ",Petrol,"4,385 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2021,Automatic," $17,275 ",Petrol,"5,000 mi"
Suzuki,Vitara 1.6 SZ5 ALLGRIP Auto,"I4 Petrol",5 doors,2018,Automatic," $17,275 ",Petrol,"15,912 mi"
Suzuki,Ignis 1.2 Dualjet SZ5 CVT,"I4 Petrol",5 doors,2022,Automatic," $17,275 ",Petrol,"9,700 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2019,Manual," $17,275 ",Petrol,"16,000 mi"
Suzuki,Swift 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $17,275 ",Petrol,"4,181 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2021,Manual," $17,275 ",Petrol,"15,600 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 ALLGRIP Auto,"I4 Petrol",5 doors,2019,Automatic," $17,269 ",Petrol,"27,475 mi"
Suzuki,Swift 1.2 Dualjet SZ5 ALLGRIP,"I4 Petrol",5 doors,2022,Manual," $17,269 ",Petrol,"5,341 mi"
Suzuki,Vitara 1.4 Boosterjet S Auto,"I4 Petrol",5 doors,2017,Automatic," $17,264 ",Petrol,"26,422 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $17,087 ",Petrol,"7,482 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2022,Manual," $17,059 ",Petrol,"3,405 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2021,Manual," $17,010 ",Petrol,"15,029 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $17,010 ",Petrol,"1,391 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 (140ps),"I4 Petrol",5 doors,2020,Manual," $17,005 ",Petrol,"12,300 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2022,Manual," $16,954 ",Petrol,829 mi
Suzuki,Vitara 1.4 Boosterjet SZ5 (129ps) Mild Hybrid,"I4 Petrol",5 doors,2020,Manual," $16,945 ",Petrol,"10,700 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2021,Manual," $16,806 ",Petrol,"20,486 mi"
Suzuki,S-Cross 1.4 Boosterjet SZ5 (140ps) ALLGRIP Auto,"I4 Petrol",5 doors,2020,Automatic," $16,740 ",Petrol,"26,385 mi"
Suzuki,Vitara 1.4 Boosterjet SZ5 (129ps) ALLGRIP Mild Hybrid,"I4 Petrol",5 doors,2020,Manual," $16,740 ",Petrol,"25,486 mi"
Suzuki,S-Cross 1.4 Boosterjet SZ5,"I4 Petrol",5 doors,2021,Manual," $16,739 ",Petrol,"19,520 mi"
Suzuki,Vitara 1.4 Boosterjet SZ4,"I4 Petrol",5 doors,2022,Manual," $16,738 ",Petrol,"13,338 mi"
Suzuki,S-Cross 1.4 Boosterjet Motion,"I4 Petrol",5 doors,2021,Manual," $16,735 ",Petrol,"15,333 mi"
Suzuki,Swift 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $16,735 ",Petrol,"12,907 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $16,636 ",Petrol,"12,186 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2023,Manual," $16,634 ",Petrol,"1,954 mi"
Suzuki,Swift 1.4 Boosterjet Sport,"I4 Petrol",5 doors,2021,Manual," $16,522 ",Petrol,"11,978 mi"
Suzuki,Ignis 1.2 Dualjet SZ5,"I4 Petrol",5 doors,2022,Manual," $16,522 ",Petrol,"11,347 mi"
